Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"1209597000","2246100","3270","9043.4",""
"1210489000","2246100","3269","9050.9",""
"1211324000","2246100","3269","9057.6",""
"1212158000","2246100","3270","9064.7",""
"1212992000","2347100","3270","9071.4",""
"1214076000","2347100","3269","9080.1",""
"1214968000","2347100","3270","9087.6",""
"1215808000","2347100","3269","9094.3",""
"1216640000","2347100","3270","9101.0",""
"1217475000","2347100","3270","9107.8",""
"1218558000","2347100","3269","9116.8","0x3D3BC6C80004970"
"1219449000","2463900","3270","9123.9","0x3D39F0A80004870"
"1220283000","2463900","3269","9130.7",""
"1221116000","2463900","3269","9136.2",""
"1221950000","2463900","3270","9142.5",""
"1223033000","2463900","3269","9150.4","0x23D39B7280004808"
"1223925000","2463900","3269","9157.1","0x3D39F0280004870"
"1224758000","2463900","3269","9163.4",""
"1225598000","2463900","3269","9169.3",""
"1226432000","2242800","3268","9175.6",""
"1227507000","2242800","3269","9183.1",""
"1228406000","2242800","3269","9189.8",""
"1229241000","2242800","3269","9196.1","0x23D39B7280004808"
"1230074000","2242800","3268","9202.0","0x3D39F0480004870"
"1230908000","2242800","3269","9208.8",""
"1231996000","2242800","3269","9215.9",""
"1232889000","2242800","3269","9223.0",""
"1233723000","2196800","3269","9228.5",""
"1234556000","2196800","3269","9235.2",""
"1235391000","2196800","3270","9241.1",""
"1236480000","2196800","3269","9249.0",""
"1237372000","2196800","3269","9256.1","0x23D39B7280004808"
"1238206000","2196800","3270","9261.6","0x3D39F2280004870"
"1239040000","2196800","3270","9267.9",""
"1239873000","2196800","3269","9273.8",""
"1240956000","2247700","3269","9282.1",""
"1241847000","2247700","3269","9288.4","0x23D39B7280004808"
"1242681000","2247700","3270","9294.4","0x3D3BD3E80004870"
"1243515000","2247700","3269","9301.1",""
"1244349000","2247700","3269","9306.6",""
"1245432000","2247700","3269","9314.9",""
"1246329000","2247700","3268","9321.2",""
"1247163000","2247700","3268","9327.5",""
"1247996000","2224200","3269","9333.8","0x23D39B7280004800"
"1248830000","2224200","3269","9339.3","0x3D39EEE80004870"
"1249912000","2224200","3268","9348.0",""
"1250804000","2224200","3268","9353.9",""
"1251636000","2224200","3269","9360.6",""
"1252470000","2224200","3269","9366.1",""
"1253305000","2224200","3269","9372.5",""
"1254388000","2224200","3268","9380.7",""
"1255280000","2215500","3269","9387.1",""
"1256120000","2215500","3269","9393.4","0x3D39F3680004870"
"1256954000","2215500","3269","9398.9","0x3D39F3680004870"
"1257787000","2215500","3268","9405.6",""
"1258871000","2215500","3269","9413.1","0x23D39B7280004808"
"1259763000","2215500","3269","9419.8","0x3D3BD2880004870"
"1260597000","2215500","3269","9426.5",""
"1261431000","2215500","3268","9432.0",""
"1262265000","2225000","3268","9438.3",""
"1263349000","2225000","3269","9445.8",""
"1264240000","2225000","3269","9452.9",""
"1265075000","2225000","3268","9458.9","0x23D39B7280004808"
"1265915000","2225000","3268","9465.2","0x3D3BD3E80004870"
"1266748000","2225000","3269","9471.5",""
"1267831000","2225000","3269","9479.0",""
"1268724000","2225000","3269","9486.1",""
"1269556000","2213100","3269","9491.6",""
"1270389000","2213100","3269","9497.9",""
"1271224000","2213100","3269","9504.2","0x23D39B7280004808"
"1272308000","2213100","3268","9512.1","0x3D39F4280004870"
"1273204000","2213100","3268","9519.2",""
"1274037000","2213100","3268","9524.7",""
"1274872000","2213100","3269","9531.0",""
"1275712000","2213100","3269","9537.0",""
"1276795000","2245900","3268","9545.2",""
"1277685000","2245900","3268","9551.6","0x23D39B7280004808"
"1278519000","2245900","3268","9557.9","0x3D3BD2880004870"
"1279353000","2245900","3268","9564.2",""
"1280186000","2245900","3268","9569.7",""
"1281268000","2245900","3268","9578.4",""
"1282160000","2245900","3268","9584.3",""
"1282994000","2245900","3268","9590.6",""
"1283828000","2243700","3268","9597.3",""
"1284663000","2243700","3269","9602.8",""
"1285751000","2243700","3269","9611.5",""
"1286642000","2243700","3269","9617.4",""
"1287477000","2243700","3269","9624.1",""
"1288310000","2243700","3269","9631.2",""
"1289145000","2243700","3269","9638.0",""
"1290287000","2243700","3269","9647.4",""
"1291122000","2361100","3269","9654.1",""
"1291956000","2361100","3269","9660.5",""
"1292790000","2361100","3269","9666.8",""
"1293623000","2361100","3270","9673.1",""
"1294707000","2361100","3270","9681.4",""
"1295604000","2361100","3270","9688.5",""
"1296438000","2361100","3270","9694.8",""
"1297272000","2361100","3270","9701.1",""
"1298106000","2311100","3270","9707.4",""
"1299189000","2311100","3270","9715.7",""
"1300082000","2311100","3270","9722.4",""
"1300916000","2311100","3270","9728.7",""
"1301749000","2311100","3269","9735.0",""
"1302583000","2311100","3270","9741.7",""
"1303666000","2311100","3270","9750.0",""
"1304558000","2311100","3269","9756.7",""
"1305392000","2314000","3270","9763.0",""
"1306232000","2314000","3270","9769.4",""
"1307066000","2314000","3270","9775.7",""
"1308208000","2314000","3269","9784.4",""
"1309040000","2314000","3270","9790.7",""
"1309874000","2314000","3270","9797.4",""
"1310708000","2314000","3270","9803.7",""
"1311541000","2314000","3270","9810.0",""
"1312625000","2314300","3271","9818.3",""
"1313516000","2314300","3271","9825.0",""
"1314350000","2314300","3271","9831.3",""
"1315188000","2314300","3271","9837.6",""
"1316027000","2314300","3270","9844.3",""
"1317111000","2314300","3271","9852.2",""
"1318004000","2314300","3271","9859.3",""
"1318838000","2314300","3271","9865.6",""
"1319672000","2307500","3271","9872.0",""
"1320506000","2307500","3271","9878.3",""
"1321589000","2307500","3272","9886.6",""
"1322482000","2307500","3272","9893.3",""
"1323316000","2307500","3272","9899.6",""
"1324149000","2307500","3272","9905.9",""
"1324983000","2307500","3272","9911.8",""
"1326073000","2307500","3272","9917.3",""
"1326965000","2307500","3272","9922.0",""
"1327798000","2043500","3272","9926.8",""
"1328631000","2043500","3272","9932.3",""
"1329465000","2043500","3272","9939.0",""
"1330549000","2043500","3272","9948.1",""
"1331440000","2043500","3272","9955.2","0x3D3BD36C0004870"
"1332274000","2043500","3272","9961.9","0x3D3AEEE80004870"
"1333107000","2043500","3272","9969.0","0x3D3BD36C0004870"
"1333941000","2043500","3271","9975.7","0x3D39F0E80004870"
"1335024000","2399800","3271","9984.0","0x23D39B7280004808"
"1335922000","2399800","3271","9990.3","0x3D39F2A80004870"
"1336756000","2399800","3271","9996.6",""
"1337591000","2399800","3272","10002.1",""
"1338425000","2399800","3271","10008.8",""
"1339509000","2399800","3271","10016.7",""
"1340401000","2399800","3271","10023.0",""
"1341235000","2399800","3271","10029.7",""
"1342069000","2205800","3271","10035.3",""
"1342903000","2205800","3270","10042.0",""
"1343987000","2205800","3271","10049.1",""
"1344877000","2205800","3271","10056.2",""
"1345716000","2205800","3271","10062.5",""
"1346550000","2205800","3271","10068.4",""
"1347385000","2205800","3271","10075.1",""
"1348468000","2205800","3271","10082.6",""
"1349360000","2246300","3271","10089.3",""
"1350194000","2246300","3271","10094.8","0x23D39B7280004870"
"1351026000","2246300","3271","10101.5","0x3D39F2A80004870"
"1351860000","2246300","3271","10107.8",""
"1352944000","2246300","3271","10115.3",""
"1353836000","2246300","3271","10122.4","0x23D39B7280004808"
"1354670000","2246300","3271","10128.0","0x3D3BD3280004870"
"1355509000","2246300","3271","10134.3",""
"1356343000","2208000","3271","10140.2",""
"1357431000","2208000","3271","10148.5",""
"1358322000","2208000","3271","10154.8",""
"1359157000","2208000","3271","10160.7",""
"1359991000","2208000","3271","10167.4",""
"1360825000","2208000","3271","10172.9",""
"1361909000","2208000","3270","10181.6",""
"1362800000","2208000","3270","10187.5","0x23D39B7280004808"
"1363634000","2230000","3271","10193.8","0x3D39F3A80004870"
"1364468000","2230000","3270","10200.5",""
"1365302000","2230000","3270","10206.1",""
"1366391000","2230000","3270","10214.4",""
"1367282000","2230000","3270","10220.3",""
"1368117000","2230000","3270","10227.0",""
"1368951000","2230000","3270","10232.9",""
"1369785000","2230000","3269","10239.2",""
"1370869000","2247100","3269","10247.5",""
"1371760000","2247100","3270","10253.4",""
"1372592000","2247100","3269","10260.1",""
"1373428000","2247100","3269","10265.6",""
"1374261000","2247100","3269","10272.3",""
"1375345000","2247100","3269","10279.8",""
"1376241000","2247100","3269","10286.5",""
"1377074000","2247100","3269","10293.3",""
"1377908000","2207700","3270","10298.8",""
"1378741000","2207700","3270","10305.1",""
"1379824000","2207700","3269","10312.6",""
"1380715000","2207700","3269","10319.7",""
"1381549000","2207700","3269","10325.6",""
"1382383000","2207700","3269","10331.5",""
"1383216000","2207700","3269","10338.2",""
"1384300000","2207700","3269","10345.7",""
"1385191000","2248700","3269","10352.8",""
"1386030000","2248700","3269","10358.3","0x23D39B7280004808"
"1386864000","2248700","3270","10364.6","0x3D39F2080004870"
"1387699000","2248700","3269","10371.0",""
"1388782000","2248700","3269","10378.5",""
"1389674000","2248700","3270","10385.6","0x23D39B7280004808"
"1390508000","2248700","3269","10391.1","0x3D39F0280004870"
"1391340000","2248700","3269","10397.8",""
"1392174000","2208000","3269","10403.7","0x3D39B6E80004878"
"1393258000","2208000","3269","10411.6","0x3D39F1C80004870"
"1394149000","2208000","3269","10418.3",""
"1394983000","2208000","3269","10424.2",""
"1395823000","2208000","3269","10430.5",""
"1396656000","2208000","3269","10436.0",""
"1397797000","2208000","3268","10445.1",""
"1398631000","2208000","3268","10450.6",""
"1399469000","2228700","3268","10457.4",""
"1400303000","2228700","3268","10463.7",""
"1401137000","2228700","3269","10469.2",""
"1402279000","2228700","3268","10478.7",""
"1403113000","2228700","3268","10485.4",""
"1403947000","2228700","3268","10492.1",""
"1404781000","2228700","3269","10499.2",""
"1405621000","2228700","3269","10505.9",""
"1406704000","2397000","3268","10514.6",""
"1407595000","2397000","3268","10521.7","0x3D3BD3AC0004870"
"1408428000","2397000","3268","10528.8","0x3D3AEFE80004870"
"1409262000","2397000","3269","10535.5",""
"1410096000","2397000","3269","10542.2",""
"1411173000","2397000","3269","10551.3",""
"1412073000","2397000","3269","10558.4","0x23D39B7280004808"
"1412907000","2397000","3269","10563.5","0x3D39F1680004870"
"1413741000","2396200","3270","10570.2",""
"1414575000","2396200","3269","10576.1","0x23D39B7280004808"
"1415666000","2396200","3269","10584.4","0x3D3BD3E80004870"
"1416557000","2396200","3269","10590.7",""
"1417391000","2396200","3269","10596.7",""
"1418224000","2396200","3269","10603.4",""
"1419058000","2396200","3269","10608.9",""
"1420142000","2396200","3270","10617.2",""
"1421033000","2212900","3269","10623.5",""
"1421868000","2212900","3269","10629.8",""
"1422701000","2212900","3269","10636.1",""
"1423534000","2212900","3269","10642.0",""
"1424619000","2212900","3269","10650.3","0x3D3BD36C0004870"
"1425515000","2212900","3269","10656.2","0x3D39F3080004870"
"1426349000","2212900","3269","10662.9",""
"1427183000","2212900","3269","10668.8",""
"1428017000","2225200","3270","10674.8",""
"1429158000","2225200","3270","10683.4",""
"1429993000","2225200","3270","10689.4",""
"1430827000","2225200","3270","10695.7",""
"1431662000","2225200","3270","10701.2",""
"1432495000","2225200","3270","10707.9",""
"1433580000","2225200","3270","10715.8",""
"1434471000","2225200","3270","10722.1",""
"1435305000","2247300","3269","10728.8",""
"1436145000","2247300","3269","10734.3",""
"1436978000","2247300","3269","10741.0",""
"1438061000","2247300","3269","10748.1",""
"1438953000","2247300","3270","10755.2",""
"1439787000","2247300","3270","10761.2",""
"1440619000","2247300","3270","10767.5",""
"1441458000","2247300","3270","10773.8",""
"1442540000","2197200","3270","10781.3",""
"1443431000","2197200","3270","10788.4",""
"1444264000","2197200","3270","10793.9",""
"1445098000","2197200","3270","10800.2",""
"1445937000","2197200","3269","10806.5",""
"1447020000","2197200","3270","10814.4",""
"1447911000","2197200","3270","10821.1","0x23D39B7280004808"
"1448745000","2197200","3270","10826.6","0x3D39F2A80004870"
"1449579000","2241700","3269","10833.3",""
"1450413000","2241700","3269","10839.3","0x23D39B7280004808"
"1451556000","2241700","3270","10847.5","0x3D39EFC80004870"
"1452389000","2241700","3270","10853.9",""
"1453223000","2241700","3269","10859.8",""
"1454057000","2241700","3269","10866.5",""
"1454890000","2241700","3269","10871.6",""
"1455979000","2241700","3269","10880.3",""
"1456871000","2212900","3269","10886.6",""
"1457705000","2212900","3268","10892.9",""
"1458539000","2212900","3268","10899.2",""
"1459374000","2212900","3269","10904.7",""
"1460457000","2212900","3268","10913.4",""
"1461349000","2212900","3268","10919.3",""
"1462183000","2212900","3268","10926.0",""
"1463017000","2212900","3269","10932.0",""
"1463851000","2226600","3269","10937.9",""
"1464926000","2226600","3268","10946.2","0x23D39B7280004808"
"1465831000","2226600","3268","10952.5","0x3D39F3480004870"
"1466665000","2226600","3268","10959.2",""
"1467499000","2226600","3268","10964.3",""
"1468333000","2226600","3269","10971.0",""
"1469417000","2226600","3269","10978.9",""
"1470309000","2226600","3269","10985.6",""
"1471143000","2245700","3269","10991.9","0x3D0402680004870"
"1471978000","2245700","3269","10997.4",""
"1472811000","2245700","3269","11004.2",""
"1473895000","2245700","3270","11011.2",""
"1474786000","2245700","3269","11018.4",""
"1475626000","2245700","3269","11024.3",""
"1476460000","2245700","3269","11030.6",""
"1477293000","2245700","3269","11036.9",""
"1478377000","2214200","3270","11044.8",""
"1479270000","2214200","3270","11051.9",""
"1480105000","2214200","3270","11059.0",""
"1480939000","2214200","3270","11065.7",""
"1481772000","2214200","3270","11072.4",""
"1482861000","2214200","3270","11081.1",""
"1483753000","2214200","3269","11088.6",""
"1484587000","2465600","3270","11095.3",""
"1485421000","2465600","3270","11102.0",""
"1486259000","2465600","3269","11109.1",""
"1487343000","2465600","3270","11117.8","0x3D3BD3AC0004870"
"1488235000","2465600","3270","11125.3","0x3D39F1280004870"
"1489069000","2465600","3270","11131.6",""
"1489904000","2465600","3270","11137.1",""
"1490737000","2465600","3270","11143.9",""
"1491879000","2345200","3270","11151.7",""
"1492713000","2345200","3270","11158.1",""
"1493547000","2345200","3270","11164.8",""
"1494382000","2345200","3270","11170.3",""
"1495216000","2345200","3271","11177.0",""
"1496306000","2345200","3271","11184.1",""
"1497198000","2345200","3270","11191.2",""
"1498030000","2345200","3270","11197.1","0x23D39B7280004808"
"1498864000","2241800","3270","11203.4","0x3D39F2080004870"
"1499699000","2241800","3270","11209.7",""
"1500783000","2241800","3271","11217.2",""
"1501675000","2241800","3271","11224.3",""
"1502509000","2241800","3270","11229.8",""
"1503344000","2241800","3270","11236.6",""
"1504177000","2241800","3270","11242.9","0x23D39B7280004808"
"1505260000","2241800","3271","11250.4","0x3D39F2680004870"
"1506158000","2245500","3271","11257.5",""
"1506992000","2245500","3271","11263.0",""
"1507825000","2245500","3271","11269.3",""
"1508658000","2245500","3271","11275.2",""
"1509742000","2245500","3271","11283.5",""
"1510634000","2245500","3272","11289.8",""
"1511467000","2245500","3271","11295.7",""
"1512302000","2245500","3271","11302.4","0x3D3BD3AC0004870"
"1513136000","2192500","3271","11308.0","0x3D3BD3680004870"
"1514219000","2192500","3271","11316.2",""
"1515110000","2192500","3270","11322.5","0x23D39B7280004808"
"1515950000","2192500","3270","11328.9","0x3D39EF480004870"
"1516784000","2192500","3270","11335.2","0x23D39B7280004808"
"1517618000","2192500","3270","11341.1","0x3D39F3A80004870"
"1518702000","2192500","3270","11349.4",""
"1519594000","2192500","3271","11355.3",""
"1520427000","2246300","3271","11362.0",""
"1521261000","2246300","3271","11367.9",""
"1522095000","2246300","3271","11373.8",""
"1523179000","2246300","3270","11382.1",""
"1524072000","2246300","3270","11388.4",""
"1524911000","2246300","3270","11394.7",""
"1525749000","2246300","3270","11400.3",""
"1526581000","2246300","3270","11407.0",""
"1527666000","2212500","3270","11414.9",""
"1528558000","2212500","3270","11421.6",""
"1529392000","2212500","3270","11427.9",""
"1530226000","2212500","3271","11433.4","0x3D3BD3AC0004870"
"1531061000","2212500","3271","11440.1","0x3D39F2080004870"
"1532145000","2212500","3270","11447.6",""
"1533036000","2212500","3270","11454.3",""
"1533871000","2212500","3271","11460.6",""
"1534705000","2224800","3270","11466.5",""
"1535545000","2224800","3270","11473.2",""
"1536629000","2224800","3270","11480.3",""
"1537521000","2224800","3270","11487.4",""
"1538355000","2224800","3270","11493.0",""
"1539189000","2224800","3269","11499.7",""
"1540023000","2224800","3269","11506.0",""
"1541098000","2224800","3269","11513.5",""
"1541998000","2245700","3269","11520.6","0x23D39B7280004808"
"1542832000","2245700","3269","11526.1","0x3D3BD2880004870"
"1543666000","2245700","3269","11532.8",""
"1544499000","2245700","3269","11538.3",""
"1545646000","2245700","3269","11547.0",""
"1546481000","2245700","3269","11553.3",""
"1547315000","2245700","3269","11559.2",""
"1548148000","2245700","3269","11565.9",""
"1548982000","2207700","3269","11571.5",""
"1550066000","2207700","3269","11579.7",""
"1550958000","2207700","3270","11585.7",""
"1551792000","2207700","3269","11592.4",""
"1552626000","2207700","3269","11598.7",""
"1553460000","2207700","3269","11604.2",""
"1554544000","2207700","3269","11612.9",""
"1555436000","2207700","3269","11618.8",""
"1556274000","2262400","3269","11625.9",""
"1557109000","2262400","3269","11632.6",""
"1557943000","2262400","3269","11639.7",""
"1559027000","2262400","3269","11648.4",""
"1559920000","2262400","3270","11655.5",""
"1560752000","2262400","3269","11661.8",""
"1561587000","2262400","3269","11668.1",""
"1562421000","2262400","3269","11674.5",""
"1563506000","2398100","3269","11683.1",""
"1564396000","2398100","3269","11689.8",""
"1565230000","2398100","3269","11696.2",""
"1566070000","2398100","3269","11702.9",""
"1566908000","2398100","3269","11709.2",""
"1567993000","2398100","3270","11717.5",""
"1568885000","2398100","3269","11724.6",""
"1569719000","2398100","3269","11730.9",""
"1570553000","2324400","3269","11737.2",""
"1571387000","2324400","3269","11743.5",""
"1572472000","2324400","3269","11751.8",""
"1573364000","2324400","3269","11758.9",""
"1574198000","2324400","3269","11765.2",""
"1575032000","2324400","3269","11771.5",""
"1575872000","2324400","3270","11777.8",""
"1576955000","2324400","3269","11786.1",""
"1577847000","2311600","3269","11792.8",""
"1578681000","2311600","3269","11799.1",""
"1579515000","2311600","3269","11805.9",""
"1580348000","2311600","3269","11812.2","0x3D3B89EC0004870"
"1581433000","2311600","3269","11820.5","0x3D3931480004870"
"1582325000","2311600","3269","11827.2",""
"1583159000","2311600","3270","11833.5",""
"1583993000","2311600","3270","11839.8",""
"1584827000","2312600","3270","11846.1",""
"1585916000","2312600","3270","11854.4",""
"1586807000","2312600","3270","11861.1",""
"1587641000","2312600","3270","11867.4",""
"1588475000","2312600","3270","11873.7",""
"1589308000","2312600","3270","11880.0","0x3D3B87A80004870"
"1590392000","2312600","3269","11888.3",""
"1591284000","2312600","3270","11895.0",""
"1592118000","2295700","3270","11901.3",""
"1592953000","2295700","3270","11907.6",""
"1593786000","2295700","3270","11914.0",""
"1594862000","2295700","3270","11919.5",""
"1595768000","2295700","3270","11924.2",""
"1596602000","2295700","3270","11928.9",""
"1597436000","2295700","3270","11934.0",""
"1598270000","2295700","3270","11941.1",""
"1599355000","2295700","3270","11949.8",""
"1600245000","2073000","3270","11956.9","0x3D3BD3AC0004870"
"1601079000","2073000","3270","11964.0","0x3D3BD2880004870"
"1601913000","2073000","3270","11970.7",""
"1602748000","2073000","3270","11977.9",""
"1603831000","2073000","3270","11986.1","0x23D39B7280004808"
"1604723000","2073000","3270","11992.1","0x3D39F1C80004870"
"1605563000","2073000","3270","11998.8",""
"1606397000","2073000","3270","12004.3",""
"1607232000","2344700","3270","12011.0",""
"1608315000","2344700","3270","12018.9",""
"1609212000","2344700","3270","12025.2",""
"1610046000","2344700","3270","12031.9",""
"1610880000","2344700","3270","12037.4",""
"1611714000","2344700","3271","12043.7",""
"1612855000","2344700","3270","12051.6",""
"1613689000","2344700","3270","12058.3",""
"1614523000","2213300","3270","12064.2",""
"1615355000","2213300","3270","12070.2",""
"1616195000","2213300","3270","12076.9",""
"1617278000","2213300","3270","12084.4",""
"1618169000","2213300","3270","12091.1",""
"1619004000","2213300","3270","12097.0","0x23D39B7280004808"
"1619838000","2213300","3270","12103.3","0x3D39F2080004870"
"1620672000","2213300","3270","12110.0",""
"1621756000","2230900","3271","12117.5",""
"1622649000","2230900","3271","12124.2",""
"1623483000","2230900","3270","12129.7",""
"1624316000","2230900","3271","12136.4",""
"1625149000","2230900","3271","12142.4","0x23D39B7280004808"
"1626239000","2230900","3271","12150.6","0x3D39F2680004870"
"1627131000","2230900","3271","12157.3",""
"1627965000","2230900","3271","12162.9","0x3D3BD3AC0004870"
"1628799000","2240600","3271","12169.6","0x3D39F1680004870"
"1629633000","2240600","3271","12175.1",""
"1630717000","2240600","3271","12183.4",""
"1631609000","2240600","3270","12189.7",""
"1632443000","2240600","3270","12196.0",""
"1633277000","2240600","3270","12202.7",""
"1634111000","2240600","3270","12207.8",""
"1635253000","2240600","3271","12216.9",""
"1636093000","2195800","3271","12222.4",""
"1636926000","2195800","3270","12229.1",""
"1637760000","2195800","3271","12235.1","0x23D39B7280004808"
"1638594000","2195800","3270","12241.0","0x3D3BD3C80004870"
"1639735000","2195800","3270","12249.6",""
"1640569000","2195800","3270","12255.6",""
"1641403000","2195800","3271","12261.9",""
"1642237000","2195800","3271","12267.8",""
"1643072000","2244100","3270","12274.1",""
"1644154000","2244100","3270","12282.0",""
"1645046000","2244100","3270","12288.3",""
"1645886000","2244100","3271","12295.0",""
"1646720000","2244100","3271","12300.5",""
"1647554000","2244100","3270","12307.2",""
"1648630000","2244100","3270","12314.7",""
"1649530000","2244100","3270","12321.4",""
"1650363000","2229600","3271","12327.8",""
"1651202000","2229600","3270","12333.7",""
"1652036000","2229600","3270","12340.4",""
"1653119000","2229600","3270","12347.5",""
"1654011000","2229600","3270","12354.6",""
"1654845000","2229600","3270","12360.5",""
"1655685000","2229600","3271","12366.8",""
"1656520000","2229600","3270","12373.1",""
"1657662000","2210800","3271","12381.0",""
"1658496000","2210800","3271","12387.7",""
"1659330000","2210800","3271","12393.2",""
"1660164000","2210800","3272","12399.5",""
"1660998000","2210800","3272","12405.9",""
"1662082000","2210800","3272","12413.8",""
"1662974000","2210800","3272","12420.1",""
"1663809000","2210800","3272","12426.0",""
"1664642000","2243700","3271","12432.7",""
"1665482000","2243700","3271","12438.2",""
"1666565000","2243700","3271","12446.5",""
"1667458000","2243700","3271","12452.8",""
"1668292000","2243700","3271","12459.1",""
"1669125000","2243700","3271","12465.8",""
"1669959000","2243700","3271","12471.3",""
"1671044000","2243700","3271","12480.0",""
"1671935000","2278800","3271","12487.5",""
"1672769000","2278800","3270","12494.2",""
"1673603000","2278800","3271","12500.9",""
"1674437000","2278800","3271","12507.7",""
"1675525000","2278800","3271","12516.7",""
"1676416000","2278800","3271","12523.8",""
"1677250000","2278800","3271","12530.6",""
"1678084000","2278800","3271","12537.7",""
"1678919000","2466500","3271","12544.4",""
"1680002000","2466500","3271","12553.1",""
"1680894000","2466500","3271","12560.2",""
"1681728000","2466500","3271","12565.7",""
"1682561000","2466500","3271","12572.4",""
"1683395000","2466500","3271","12578.3",""
"1684479000","2466500","3271","12586.2",""
"1685372000","2466500","3271","12592.9",""
"1686212000","2262300","3270","12598.8",""
"1687045000","2262300","3271","12605.5",""
"1687879000","2262300","3271","12611.0",""
"1688963000","2262300","3271","12619.3",""
"1689854000","2262300","3271","12625.6","0x23D39B7280004808"
"1690688000","2262300","3271","12632.0","0x3D39F1280004870"
"1691522000","2262300","3271","12638.3",""
"1692356000","2262300","3271","12643.8",""
"1693444000","2248100","3271","12652.5",""
"1694336000","2248100","3271","12658.4",""
"1695170000","2248100","3272","12664.7",""
"1696010000","2248100","3272","12671.0",""
"1696843000","2248100","3272","12676.9","0x3D3BD3E80004870"
"1697927000","2248100","3272","12685.2",""
"1698817000","2248100","3271","12691.5",""
"1699650000","2248100","3271","12697.8",""
"1700484000","2190200","3271","12703.3",""
"1701318000","2190200","3271","12710.1",""
"1702402000","2190200","3271","12717.9",""
"1703294000","2190200","3271","12724.3",""
"1704128000","2190200","3270","12731.0",""
"1704961000","2190200","3270","12736.5",""
"1705799000","2190200","3270","12742.8",""
"1706884000","2190200","3271","12750.3",""
"1707774000","2246300","3270","12757.4",""
"1708609000","2246300","3269","12763.3","0x23D39B7480004870"
"1709443000","2246300","3270","12769.2","0x3D39F4680004870"
"1710277000","2246300","3271","12775.9",""
"1711360000","2246300","3270","12783.4",""
"1712252000","2246300","3269","12790.5",""
"1713086000","2246300","3270","12796.1",""
"1713920000","2246300","3270","12802.4",""
"1714753000","2244100","3270","12809.1","0x23D39B7280004808"
"1715844000","2244100","3270","12816.6","0x3D3BD3E80004870"
"1716734000","2244100","3270","12823.7",""
"1717568000","2244100","3270","12829.2",""
"1718403000","2244100","3270","12835.5",""
"1719237000","2244100","3269","12841.8",""
"1720379000","2244100","3269","12850.1",""
"1721211000","2244100","3269","12856.4",""
"1722045000","2196400","3269","12861.9",""
"1722878000","2196400","3269","12868.6",""
"1723712000","2196400","3269","12874.2",""
"1724853000","2196400","3269","12882.8",""
"1725692000","2196400","3269","12888.8",""
"1726525000","2196400","3269","12895.1",""
"1727358000","2196400","3269","12901.8",""
"1728192000","2196400","3269","12907.3",""
"1729276000","2248300","3269","12915.6",""
"1730169000","2248300","3269","12921.5",""
"1731003000","2248300","3269","12928.2",""
"1731836000","2248300","3269","12934.1",""
"1732671000","2248300","3269","12940.0",""
"1733754000","2248300","3268","12948.3",""
"1734649000","2248300","3268","12954.6",""
"1735489000","2248300","3268","12960.9",""
"1736323000","2205200","3268","12966.9","0x23D39B7280004808"
"1737157000","2205200","3268","12973.2","0x3D39F3680004870"
"1738299000","2205200","3268","12981.5",""
"1739134000","2205200","3268","12987.8",""
"1739968000","2205200","3269","12994.1","0x23D39B7280004808"
"1740802000","2205200","3268","12999.6","0x3D39F4080004870"
"1741636000","2205200","3268","13006.3",""
"1742777000","2205200","3268","13014.2",""
"1743611000","2230600","3269","13020.5",""
"1744446000","2230600","3269","13026.8",""
"1745280000","2230600","3269","13032.7",""
"1746119000","2230600","3269","13039.4",""
"1747260000","2230600","3269","13047.3",""
"1748094000","2230600","3269","13054.0",""
"1748928000","2230600","3270","13060.8",""
"1749762000","2230600","3270","13067.9",""
"1750595000","2345800","3270","13074.6",""
"1751678000","2345800","3269","13083.3",""
"1752569000","2345800","3270","13090.8",""
"1753403000","2345800","3270","13097.5",""
"1754237000","2345800","3270","13104.2",""
"1755069000","2345800","3269","13111.3",""
"1756159000","2345800","3270","13120.0","0x3D3BC6C80004970"
"1757051000","2483000","3270","13127.5","0x3D39F2080004870"
"1757884000","2483000","3270","13134.2",""
"1758718000","2483000","3270","13139.7",""
"1759552000","2483000","3270","13146.0",""
"1760636000","2483000","3271","13153.9","0x23D39B7280004808"
"1761527000","2483000","3271","13160.2","0x3D39F3680004870"
"1762359000","2483000","3270","13166.9",""
"1763195000","2483000","3270","13172.4",""
"1764028000","2227000","3270","13178.8",""
"1765170000","2227000","3271","13186.6",""
"1766009000","2227000","3270","13193.3",""
"1766843000","2227000","3270","13199.3","0x23D39B7280004808"
"1767676000","2227000","3271","13205.2","0x3D39F0880004870"
"1768510000","2227000","3271","13211.9",""
"1769594000","2227000","3270","13219.4",""
"1770485000","2227000","3270","13226.5",""
"1771319000","2213300","3271","13232.0",""
"1772153000","2213300","3271","13238.3","0x3D3BD36C0004870"
"1772987000","2213300","3270","13244.6","0x3D39B5680004870"
"1774127000","2213300","3270","13252.9",""
"1774961000","2213300","3270","13259.2",""
"1775800000","2213300","3271","13264.7",""
"1776638000","2213300","3271","13271.5",""
"1777474000","2213300","3270","13277.4",""
"1778556000","2229900","3271","13285.3",""
"1779447000","2229900","3270","13292.0","0x23D39B7280004808"
"1780282000","2229900","3270","13297.9","0x3D39F0880004870"
"1781116000","2229900","3270","13304.2",""
"1781950000","2229900","3270","13309.7",""
"1783033000","2229900","3270","13318.4",""
