Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"5964535000","2246300","3271","44328.7",""
"5965369000","2246300","3271","44334.6",""
"5966202000","2246300","3271","44340.9",""
"5967291000","2246300","3271","44348.8",""
"5968181000","2246300","3271","44355.1",""
"5969015000","2246300","3272","44361.4",""
"5969849000","2246300","3271","44368.2",""
"5970683000","2260300","3272","44374.1","0x23D39B7280004808"
"5971767000","2260300","3272","44382.0","0x3D0401E80004870"
"5972660000","2260300","3271","44388.7",""
"5973493000","2260300","3271","44394.6",""
"5974327000","2260300","3271","44400.9",""
"5975161000","2260300","3272","44407.2",""
"5976301000","2260300","3271","44415.5",""
"5977141000","2260300","3271","44421.8","0x23D39B7280004808"
"5977980000","2244400","3271","44428.1","0x3D3BD3AC0004870"
"5978813000","2244400","3271","44434.4","0x3D39B8680004870"
"5979648000","2244400","3271","44440.3",""
"5980789000","2244400","3271","44449.0",""
"5981624000","2244400","3271","44455.3",""
"5982457000","2244400","3271","44461.3",""
"5983292000","2244400","3272","44467.6",""
"5984126000","2244400","3272","44473.9",""
"5985269000","2246900","3272","44482.2",""
"5986102000","2246900","3272","44488.5",""
"5986942000","2246900","3272","44494.8","0x23D39B7280004808"
"5987776000","2246900","3272","44501.1","0x3D39F1280004870"
"5988611000","2246900","3272","44507.0",""
"5989694000","2246900","3272","44514.9",""
"5990586000","2246900","3272","44521.6",""
"5991420000","2246900","3272","44528.3","0x3D3BD36C0004870"
"5992254000","2259000","3272","44534.2","0x3D39B1880004870"
"5993088000","2259000","3272","44540.6",""
"5994229000","2259000","3272","44548.8",""
"5995063000","2259000","3272","44554.8",""
"5995895000","2259000","3272","44561.1",""
"5996736000","2259000","3272","44567.8",""
"5997570000","2259000","3272","44573.7","0x3D39EDE80004870"
"5998711000","2259000","3272","44582.4",""
"5999545000","2246500","3272","44588.3",""
"6000379000","2246500","3272","44594.6",""
"6001213000","2246500","3273","44600.5",""
"6002047000","2246500","3273","44607.2",""
"6003189000","2246500","3273","44615.5",""
"6004023000","2246500","3273","44621.8",""
"6004857000","2246500","3273","44627.7",""
"6005691000","2246500","3273","44634.1",""
"6006525000","2243500","3273","44640.0",""
"6007673000","2243500","3273","44649.0",""
"6008507000","2243500","3273","44655.0",""
"6009341000","2243500","3274","44660.9",""
"6010175000","2243500","3274","44667.2",""
"6011008000","2243500","3274","44673.1",""
"6012091000","2243500","3273","44681.4",""
"6012983000","2243500","3273","44688.1",""
"6013817000","2262600","3274","44694.4",""
"6014651000","2262600","3273","44700.3",""
"6015483000","2262600","3273","44706.6",""
"6016630000","2262600","3273","44714.9",""
"6017464000","2262600","3273","44721.2",""
"6018299000","2262600","3273","44727.5",""
"6019132000","2262600","3273","44733.9",""
"6019970000","2262600","3272","44739.8",""
"6021053000","2230100","3273","44747.7",""
"6021945000","2230100","3273","44754.4",""
"6022778000","2230100","3273","44760.3",""
"6023612000","2230100","3272","44767.0",""
"6024446000","2230100","3272","44773.3",""
"6025530000","2230100","3272","44781.2",""
"6026421000","2230100","3272","44787.9",""
"6027262000","2230100","3272","44793.8",""
"6028095000","2257900","3272","44800.1",""
"6028929000","2257900","3272","44806.5",""
"6030069000","2257900","3271","44815.1",""
"6030903000","2257900","3271","44821.0",""
"6031736000","2257900","3271","44827.4",""
"6032571000","2257900","3271","44833.3",""
"6033404000","2257900","3270","44839.6",""
"6034488000","2257900","3271","44847.9",""
"6035380000","2264900","3271","44854.6",""
"6036215000","2264900","3271","44860.5",""
"6037054000","2264900","3270","44866.8","0x23D39B7480004870"
"6037886000","2264900","3271","44872.7","0x3D3BD3E80004870"
"6038970000","2264900","3271","44880.6",""
"6039861000","2264900","3270","44887.7",""
"6040695000","2264900","3271","44894.0",""
"6041529000","2264900","3271","44899.9",""
"6042363000","2242400","3271","44906.3",""
"6043505000","2242400","3271","44914.5",""
"6044338000","2242400","3271","44920.5",""
"6045172000","2242400","3271","44927.2",""
"6046005000","2242400","3271","44933.5",""
"6046844000","2242400","3271","44939.8",""
"6047986000","2242400","3271","44948.1",""
"6048820000","2242400","3271","44954.0",""
"6049654000","2246300","3270","44960.3",""
"6050489000","2246300","3270","44966.6",""
"6051323000","2246300","3270","44972.9",""
"6052463000","2246300","3269","44981.6",""
"6053298000","2246300","3269","44987.9",""
"6054132000","2246300","3269","44993.8",""
"6054966000","2246300","3269","45000.2",""
"6055799000","2246300","3269","45006.5","0x3D3BD3AC0004870"
"6056889000","2280600","3270","45014.8","0x3D39F0A80004870"
"6057780000","2280600","3270","45021.1",""
"6058614000","2280600","3270","45027.4",""
"6059449000","2280600","3270","45033.3",""
"6060283000","2280600","3271","45039.6",""
"6061372000","2280600","3270","45047.9",""
"6062263000","2280600","3271","45054.6",""
"6063097000","2280600","3271","45060.5",""
"6063932000","2240400","3270","45066.8",""
"6064766000","2240400","3271","45072.7",""
"6065842000","2240400","3270","45080.6",""
"6066747000","2240400","3270","45087.7",""
"6067580000","2240400","3271","45094.0",""
"6068414000","2240400","3271","45100.4","0x23D39B7280004808"
"6069248000","2240400","3271","45106.3","0x3D3BD3280004870"
"6070332000","2240400","3271","45114.2",""
"6071223000","2229600","3271","45120.5",""
"6072058000","2229600","3272","45127.2",""
"6072892000","2229600","3271","45133.5",""
"6073726000","2229600","3271","45139.8",""
"6074810000","2229600","3272","45147.7",""
"6075702000","2229600","3272","45154.0",""
"6076535000","2229600","3272","45160.3",""
"6077376000","2229600","3272","45166.6",""
"6078209000","2276300","3272","45173.0",""
"6079349000","2276300","3272","45181.2",""
"6080183000","2276300","3272","45187.5",""
"6081017000","2276300","3271","45193.5",""
"6081851000","2276300","3272","45199.8",""
"6082684000","2276300","3272","45206.1",""
"6083826000","2276300","3272","45214.8",""
"6084660000","2276300","3272","45220.7",""
"6085493000","2248300","3272","45227.0",""
"6086327000","2248300","3272","45232.9",""
"6087167000","2248300","3272","45239.2",""
"6088251000","2248300","3272","45247.5",""
"6089142000","2248300","3273","45254.2",""
"6089976000","2248300","3273","45260.5","0x23D39B7280004808"
"6090809000","2248300","3273","45266.4","0x3D39F2080004870"
"6091644000","2248300","3273","45272.8",""
"6092786000","2245900","3273","45281.0",""
"6093620000","2245900","3273","45287.4","0x3D3BD3AC0004870"
"6094453000","2245900","3273","45293.7","0x3D39EFE80004870"
"6095287000","2245900","3273","45300.0",""
"6096121000","2245900","3273","45305.9",""
"6097209000","2245900","3274","45313.8",""
"6098101000","2245900","3274","45320.5",""
"6098935000","2245900","3274","45326.8",""
"6099769000","2259700","3274","45333.1",""
"6100603000","2259700","3273","45339.4",""
"6101745000","2259700","3273","45347.7",""
"6102578000","2259700","3273","45353.6",""
"6103417000","2259700","3273","45359.9",""
"6104251000","2259700","3273","45366.3",""
"6105084000","2259700","3273","45373.0","0x3D39B7E80004870"
"6106167000","2259700","3273","45380.9",""
"6107065000","2244800","3273","45387.2",""
"6107899000","2244800","3273","45393.5","0x23D39B7280004808"
"6108734000","2244800","3273","45399.4","0x3D39EEA80004870"
"6109567000","2244800","3273","45405.7",""
"6110651000","2244800","3273","45414.0",""
"6111542000","2244800","3274","45420.7",""
"6112377000","2244800","3274","45426.6",""
"6113210000","2244800","3273","45432.9",""
"6114044000","2243900","3273","45438.8",""
"6115186000","2243900","3273","45447.5",""
"6116020000","2243900","3273","45453.8",""
"6116858000","2243900","3272","45460.2",""
"6117691000","2243900","3273","45466.1",""
"6118525000","2243900","3272","45472.4",""
"6119601000","2243900","3272","45480.3",""
"6120501000","2243900","3272","45487.0",""
"6121334000","2279800","3272","45493.7","0x23D39B7280004808"
"6122168000","2279800","3272","45499.6","0x3D39F3A80004870"
"6123001000","2279800","3272","45505.9","0x23D39B7280004808"
"6124085000","2279800","3272","45513.8","0x3D39B8A80004870"
"6124978000","2279800","3273","45520.1",""
"6125811000","2279800","3272","45526.4",""
"6126651000","2279800","3272","45533.1",""
"6127485000","2279800","3272","45539.1",""
"6128627000","2229200","3272","45547.3",""
"6129461000","2229200","3271","45553.7","0x23D39B7280004808"
"6130293000","2229200","3271","45559.6","0x3D3BD3280004870"
"6131127000","2229200","3271","45566.3",""
"6131961000","2229200","3271","45572.6",""
"6133102000","2229200","3272","45581.3",""
"6133937000","2229200","3271","45587.2",""
"6134769000","2229200","3271","45593.5",""
"6135603000","2279400","3271","45599.8",""
"6136437000","2279400","3271","45605.7",""
"6137526000","2279400","3271","45613.6",""
"6138417000","2279400","3270","45620.3",""
"6139250000","2279400","3270","45626.6",""
"6140085000","2279400","3270","45633.3",""
"6140919000","2279400","3271","45639.3",""
"6141995000","2279400","3270","45647.2",""
"6142894000","2229800","3270","45653.5",""
"6143728000","2229800","3270","45659.8",""
"6144562000","2229800","3269","45666.1",""
"6145398000","2229800","3270","45672.8","0x3D39B6E80004878"
"6146482000","2229800","3270","45680.7","0x3D39B9880004870"
"6147379000","2229800","3270","45687.0",""
"6148213000","2229800","3270","45693.3",""
"6149047000","2229800","3270","45699.2",""
"6149881000","2258600","3270","45705.5",""
"6151023000","2258600","3270","45714.2",""
"6151857000","2258600","3270","45720.5","0x23D39B7280004808"
"6152690000","2258600","3270","45726.4","0x3D3BD3280004870"
"6153525000","2258600","3270","45732.8","0x23D39B7280004808"
"6154359000","2258600","3270","45738.7","0x3D39F3080004870"
"6155442000","2258600","3270","45747.0",""
"6156332000","2258600","3269","45753.7",""
"6157171000","2263000","3269","45760.0",""
"6158005000","2263000","3270","45766.3",""
"6158840000","2263000","3270","45772.2",""
"6159982000","2263000","3269","45780.5","0x23D39B7280004808"
"6160816000","2263000","3270","45787.2","0x3D3AEE880004870"
"6161650000","2263000","3270","45793.5",""
"6162483000","2263000","3270","45799.4",""
"6163317000","2263000","3270","45805.7",""
"6164459000","2247300","3270","45814.0",""
"6165292000","2247300","3270","45820.3",""
"6166126000","2247300","3270","45826.3",""
"6166964000","2247300","3270","45833.0","0x23D39B7280004800"
"6167797000","2247300","3269","45838.9","0x3D39F1080004870"
"6168939000","2247300","3269","45847.2",""
"6169772000","2247300","3269","45853.5",""
"6170607000","2247300","3270","45859.4",""
"6171441000","2242800","3270","45865.7","0x3D3BD36C0004870"
"6172275000","2242800","3270","45872.4","0x3D399F680004870"
"6173357000","2242800","3270","45880.3",""
"6174249000","2242800","3271","45886.6",""
"6175083000","2242800","3270","45892.9",""
"6175915000","2242800","3270","45898.8",""
"6176754000","2242800","3270","45905.6",""
"6177895000","2242800","3270","45914.2",""
"6178729000","2263900","3271","45920.2",""
"6179563000","2263900","3270","45926.1",""
"6180395000","2263900","3270","45932.4",""
"6181228000","2263900","3271","45938.3",""
"6182370000","2263900","3270","45947.0",""
"6183202000","2263900","3270","45953.7",""
"6184036000","2263900","3270","45959.6",""
"6184870000","2263900","3270","45965.9",""
"6185705000","2244900","3270","45971.8",""
"6186793000","2244900","3271","45979.7",""
"6187689000","2244900","3270","45986.4",""
"6188523000","2244900","3270","45993.1",""
"6189357000","2244900","3271","45999.1",""
"6190190000","2244900","3270","46005.4",""
"6191330000","2244900","3270","46013.6",""
"6192164000","2244900","3270","46020.0",""
"6192999000","2261900","3271","46026.3",""
"6193833000","2261900","3271","46032.6",""
"6194667000","2261900","3271","46038.5",""
"6195750000","2261900","3270","46046.8",""
"6196647000","2261900","3270","46053.5",""
"6197481000","2261900","3271","46059.4",""
"6198316000","2261900","3271","46065.7",""
"6199150000","2261900","3271","46072.0",""
"6200291000","2262400","3271","46080.7",""
"6201125000","2262400","3271","46086.6",""
"6201959000","2262400","3271","46092.9",""
"6202793000","2262400","3271","46098.9",""
"6203627000","2262400","3271","46105.2",""
"6204769000","2262400","3272","46113.9",""
"6205603000","2262400","3271","46120.2",""
"6206437000","2262400","3271","46126.1",""
"6207277000","2241600","3271","46132.4",""
"6208110000","2241600","3272","46138.3","0x23D39B7280004808"
"6209251000","2241600","3271","46147.0","0x3D3BD2880004870"
"6210085000","2241600","3271","46153.7",""
"6210919000","2241600","3271","46159.6",""
"6211753000","2241600","3272","46165.9",""
"6212588000","2241600","3272","46171.8",""
"6213730000","2241600","3272","46180.1",""
"6214564000","2247700","3272","46186.4",""
"6215397000","2247700","3272","46193.2",""
"6216231000","2247700","3272","46199.1","0x3D3BD36C0004870"
"6217070000","2247700","3272","46205.4","0x3D3BD3C80004870"
"6218154000","2247700","3272","46213.3",""
"6219045000","2247700","3272","46219.6",""
"6219879000","2247700","3273","46225.9",""
"6220713000","2247700","3273","46232.6",""
"6221547000","2259700","3273","46238.5","0x23D39B7280004808"
"6222631000","2259700","3272","46246.4","0x3D0403480004870"
"6223522000","2259700","3272","46253.1","0x3D39EEA80004870"
"6224355000","2259700","3273","46259.0",""
"6225189000","2259700","3272","46265.3",""
"6226023000","2259700","3272","46272.1",""
"6227113000","2259700","3272","46279.9",""
"6228004000","2259700","3272","46286.7","0x23D39B7280004808"
"6228839000","2246100","3273","46292.6","0x3D39F0480004870"
"6229678000","2246100","3272","46298.9",""
"6230512000","2246100","3273","46304.8",""
"6231654000","2246100","3272","46313.9",""
"6232489000","2246100","3272","46319.8",""
"6233323000","2246100","3272","46326.1",""
"6234156000","2246100","3272","46332.0",""
"6234989000","2246100","3273","46338.3",""
"6236130000","2246100","3273","46346.6",""
"6236969000","2246100","3272","46353.3","0x3D3BD36C0004870"
"6237803000","2246100","3272","46359.2","0x3D39EBA80004870"
"6238637000","2246100","3272","46365.6",""
"6239471000","2246100","3272","46371.5",""
"6240613000","2246100","3272","46379.8",""
"6241447000","2246100","3272","46386.1",""
"6242279000","2246100","3272","46392.8",""
"6243113000","2259900","3272","46398.7",""
"6243947000","2259900","3272","46405.0",""
"6245088000","2259900","3272","46413.3",""
"6245922000","2259900","3272","46419.2",""
"6246761000","2259900","3271","46425.5",""
"6247594000","2259900","3271","46432.2",""
"6248427000","2259900","3271","46438.1",""
"6249511000","2259900","3271","46446.0",""
"6250402000","2246900","3271","46452.7",""
"6251237000","2246900","3271","46459.1","0x23D39B7280004808"
"6252071000","2246900","3271","46465.0","0x3D3B18880004870"
"6252904000","2246900","3271","46471.7",""
"6254045000","2246900","3272","46480.0",""
"6254880000","2246900","3272","46485.9",""
"6255713000","2246900","3271","46492.2",""
"6256553000","2246900","3271","46498.5",""
"6257387000","2242000","3271","46504.4",""
"6258529000","2242000","3271","46513.1",""
"6259362000","2242000","3271","46519.4",""
"6260197000","2242000","3270","46525.3",""
"6261031000","2242000","3270","46531.6",""
"6261865000","2242000","3271","46537.6",""
"6262948000","2242000","3270","46545.4",""
"6263840000","2242000","3270","46552.5",""
"6264674000","2264100","3270","46558.9","0x23D39B7280004808"
"6265508000","2264100","3270","46564.8","0x3D3BD3E80004870"
"6266341000","2264100","3269","46571.1","0x23D39B7280004808"
"6267490000","2264100","3270","46579.4","0x3D39AFA80004870"
"6268323000","2264100","3270","46585.3",""
"6269157000","2264100","3270","46592.0",""
"6269990000","2264100","3270","46598.3",""
"6270823000","2264100","3270","46604.2",""
"6271913000","2229500","3270","46612.1",""
"6272804000","2229500","3270","46618.8","0x23D39B7280004808"
"6273636000","2229500","3270","46624.7","0x3D3B19080004870"
"6274469000","2229500","3270","46631.4",""
"6275304000","2229500","3270","46637.8",""
"6276445000","2229500","3270","46646.0",""
"6277284000","2229500","3270","46652.4",""
"6278119000","2229500","3270","46658.3",""
"6278953000","2258300","3270","46664.6",""
"6279787000","2258300","3270","46670.9",""
"6280928000","2258300","3270","46679.6",""
"6281762000","2258300","3270","46685.5",""
"6282596000","2258300","3270","46691.8",""
"6283429000","2258300","3270","46697.7",""
"6284263000","2258300","3270","46704.0",""
"6285347000","2258300","3270","46712.3",""
"6286238000","2264700","3270","46719.0",""
"6287078000","2264700","3270","46724.9",""
"6287912000","2264700","3271","46731.3",""
"6288746000","2264700","3270","46737.6",""
"6289888000","2264700","3270","46745.9",""
"6290722000","2264700","3270","46752.6",""
"6291556000","2264700","3270","46758.5",""
"6292389000","2264700","3270","46764.8",""
"6293223000","2242000","3270","46770.7",""
"6294364000","2242000","3270","46779.0",""
"6295198000","2242000","3270","46785.3",""
"6296033000","2242000","3270","46792.0",""
"6296872000","2242000","3270","46797.9",""
"6297707000","2242000","3270","46804.2",""
"6298790000","2242000","3270","46812.1",""
"6299682000","2242000","3269","46818.8",""
"6300516000","2245900","3270","46824.8",""
"6301350000","2245900","3270","46831.5","0x3D3BC6C80004970"
"6302183000","2245900","3270","46837.4","0x3D39F1680004870"
"6303260000","2245900","3270","46845.3",""
"6304159000","2245900","3270","46852.4",""
"6304994000","2245900","3270","46858.3",""
"6305828000","2245900","3270","46864.6","0x23D39B7280004808"
"6306667000","2245900","3270","46870.9","0x3D391F480004870"
"6307807000","2279200","3270","46879.6",""
"6308642000","2279200","3270","46885.9",""
"6309476000","2279200","3270","46892.2",""
"6310309000","2279200","3270","46898.1",""
"6311144000","2279200","3270","46904.5",""
"6312286000","2279200","3270","46912.7",""
"6313125000","2279200","3271","46919.0",""
"6313959000","2279200","3271","46925.0",""
"6314794000","2258600","3271","46931.7",""
"6315627000","2258600","3271","46938.0",""
"6316775000","2258600","3271","46946.3",""
"6317609000","2258600","3271","46952.2",""
"6318443000","2258600","3271","46958.5",""
"6319276000","2258600","3271","46964.4",""
"6320110000","2258600","3271","46971.1",""
"6321251000","2258600","3271","46979.4",""
"6322085000","2246300","3271","46985.7","0x3D3BD3AC0004870"
"6322919000","2246300","3271","46991.6","0x3D39EEA80004870"
"6323752000","2246300","3271","46997.9",""
"6324586000","2246300","3271","47003.9",""
"6325670000","2246300","3271","47012.5",""
"6326567000","2246300","3272","47019.3",""
"6327401000","2246300","3272","47025.2",""
"6328235000","2246300","3272","47031.5",""
"6329069000","2242200","3272","47037.4",""
"6330153000","2242200","3271","47045.3",""
"6331045000","2242200","3272","47052.4","0x3D39F2A80004870"
"6331878000","2242200","3272","47058.7",""
"6332713000","2242200","3272","47064.6",""
"6333547000","2242200","3272","47070.9",""
"6334688000","2242200","3273","47079.2","0x23D39B7280004808"
"6335521000","2242200","3272","47085.1","0x3D3B1AA80004870"
"6336355000","2264500","3272","47091.8",""
"6337194000","2264500","3273","47097.8",""
"6338027000","2264500","3272","47104.1",""
"6339169000","2264500","3272","47112.4",""
"6340003000","2264500","3273","47118.7",""
"6340836000","2264500","3273","47124.6",""
"6341670000","2264500","3272","47131.3",""
"6342503000","2264500","3272","47137.6",""
"6343644000","2246700","3272","47145.9",""
"6344478000","2246700","3273","47151.8",""
"6345310000","2246700","3272","47158.1",""
"6346146000","2246700","3272","47164.0",""
"6346985000","2246700","3272","47170.7",""
"6348127000","2246700","3272","47179.4",""
"6348961000","2246700","3273","47185.3",""
"6349795000","2246700","3273","47191.7",""
"6350628000","2242400","3273","47197.6",""
"6351461000","2242400","3273","47203.9",""
"6352603000","2242400","3273","47212.6",""
"6353437000","2242400","3274","47218.9",""
"6354271000","2242400","3274","47224.8",""
"6355109000","2242400","3274","47231.1",""
"6355943000","2242400","3274","47237.0",""
"6357024000","2242400","3273","47244.9",""
"6357925000","2261100","3274","47252.0",""
"6358757000","2261100","3273","47258.3",""
"6359591000","2261100","3273","47264.2",""
"6360425000","2261100","3273","47270.6",""
"6361509000","2261100","3273","47278.4",""
"6362400000","2261100","3273","47284.8",""
"6363234000","2261100","3272","47291.5",""
"6364067000","2261100","3272","47297.8",""
"6364901000","2262200","3272","47304.1",""
"6366042000","2262200","3272","47312.4",""
"6366880000","2262200","3272","47318.3",""
"6367715000","2262200","3272","47324.6",""
"6368549000","2262200","3272","47330.9",""
"6369383000","2262200","3273","47337.2",""
"6370525000","2262200","3272","47345.5",""
"6371358000","2262200","3272","47351.8",""
"6372193000","2229400","3272","47357.7",""
"6373027000","2229400","3272","47364.1",""
"6373861000","2229400","3272","47370.4",""
"6374944000","2229400","3273","47378.7",""
"6375835000","2229400","3273","47385.0",""
"6376675000","2229400","3273","47391.3",""
"6377509000","2229400","3273","47397.2",""
"6378343000","2229400","3272","47403.5",""
"6379419000","2266600","3272","47411.8",""
"6380319000","2266600","3272","47418.5",""
"6381152000","2266600","3272","47424.8","0x23D39B7280004808"
"6381986000","2266600","3272","47430.7","0x3D39EDC80004870"
"6382820000","2266600","3273","47437.0",""
"6383905000","2266600","3273","47444.9",""
"6384798000","2266600","3273","47451.6",""
"6385632000","2266600","3273","47457.9",""
"6386466000","2256500","3274","47464.3","0x23D39B7280004808"
"6387305000","2256500","3274","47470.2","0x3D39F1880004870"
"6388389000","2256500","3274","47478.1",""
"6389280000","2256500","3273","47484.8",""
"6390114000","2256500","3274","47491.1",""
"6390948000","2256500","3274","47497.4",""
"6391781000","2256500","3274","47503.7","0x3D3BD36C0004870"
"6392863000","2256500","3273","47511.6","0x3D39E9480004870"
"6393755000","2230400","3274","47517.9",""
"6394587000","2230400","3273","47524.2",""
"6395422000","2230400","3273","47530.5",""
"6396256000","2230400","3273","47537.2","0x23D39B7280004808"
"6397409000","2230400","3273","47545.1","0x3D39EB480004870"
"6398242000","2230400","3272","47551.4",""
"6399076000","2230400","3272","47557.4",""
"6399909000","2230400","3272","47563.7","0x3D3BD3AC0004870"
"6400742000","2258400","3272","47570.0","0x3D3AEEE80004870"
"6401883000","2258400","3272","47578.7",""
"6402717000","2258400","3272","47585.0","0x23D39B7280004800"
"6403551000","2258400","3272","47590.9","0x3D39F3A80004870"
"6404385000","2258400","3272","47597.2",""
"6405220000","2258400","3272","47603.1",""
"6406361000","2258400","3272","47611.8",""
"6407200000","2258400","3272","47618.1",""
"6408033000","2262800","3273","47624.4",""
"6408867000","2262800","3273","47630.3",""
"6409701000","2262800","3273","47636.7","0x23D39B7280004808"
"6410784000","2262800","3273","47644.5","0x3D0401E80004870"
"6411676000","2262800","3273","47651.3",""
"6412510000","2262800","3272","47657.6",""
"6413343000","2262800","3272","47663.9",""
"6414178000","2262800","3272","47669.8",""
"6415318000","2231600","3272","47678.1",""
"6416152000","2231600","3272","47684.4",""
"6416992000","2231600","3272","47690.7",""
"6417825000","2231600","3272","47697.4",""
"6418658000","2231600","3272","47703.3",""
"6419801000","2231600","3272","47711.6",""
"6420634000","2231600","3272","47717.9",""
"6421468000","2231600","3272","47723.8",""
"6422301000","2259900","3272","47730.2",""
"6423134000","2259900","3272","47736.9",""
"6424276000","2259900","3272","47745.1","0x23D39B7280004808"
"6425109000","2259900","3272","47751.1","0x3D39F2C80004870"
"6425944000","2259900","3272","47757.4","0x23D39B7480004870"
"6426782000","2259900","3272","47763.3","0x3D39F1880004870"
"6427617000","2259900","3272","47769.6",""
"6428757000","2259900","3271","47778.3",""
"6429591000","2263000","3271","47784.6",""
"6430425000","2263000","3271","47790.5",""
"6431260000","2263000","3271","47796.8",""
"6432094000","2263000","3271","47802.7",""
"6433177000","2263000","3271","47811.0",""
"6434069000","2263000","3271","47817.7",""
"6434903000","2263000","3270","47824.1",""
"6435737000","2263000","3271","47830.0",""
"6436577000","2241800","3271","47836.3",""
"6437719000","2241800","3271","47844.6",""
"6438553000","2241800","3271","47850.9",""
"6439390000","2241800","3271","47857.6",""
"6440225000","2241800","3272","47863.5",""
"6441060000","2241800","3272","47869.8",""
"6442201000","2241800","3271","47878.1","0x23D39B7280004808"
"6443035000","2241800","3272","47884.0","0x3D39EDE80004870"
"6443869000","2245900","3272","47890.3",""
"6444703000","2245900","3272","47897.0",""
"6445537000","2245900","3272","47903.0",""
"6446683000","2245900","3273","47911.2",""
"6447517000","2245900","3272","47917.5",""
"6448352000","2245900","3272","47923.5",""
"6449185000","2245900","3272","47929.8","0x3D3BD6280004870"
"6450018000","2245900","3271","47936.5","0x3D39F3080004870"
"6451159000","2263000","3271","47944.8",""
"6451993000","2263000","3271","47950.7",""
"6452826000","2263000","3270","47957.0",""
"6453660000","2263000","3270","47962.9",""
"6454494000","2263000","3271","47969.2",""
"6455636000","2263000","3270","47978.3",""
"6456470000","2263000","3270","47984.2",""
"6457309000","2263000","3270","47990.5","0x23D39B7280004808"
"6458142000","2242600","3270","47996.4","0x3D39EEE80004870"
"6458976000","2242600","3270","48002.8",""
"6460060000","2242600","3271","48010.7","0x3D3BD3AC0004870"
"6460952000","2242600","3271","48017.8","0x3D39B0680004870"
"6461786000","2242600","3271","48023.7",""
"6462620000","2242600","3271","48030.0",""
"6463453000","2242600","3271","48035.9",""
"6464537000","2242600","3271","48043.8",""
"6465428000","2248100","3271","48050.5",""
"6466261000","2248100","3270","48057.2",""
"6467101000","2248100","3271","48063.1",""
"6467935000","2248100","3270","48069.4",""
"6469018000","2248100","3270","48077.3",""
"6469909000","2248100","3271","48083.6",""
"6470742000","2248100","3270","48089.9",""
"6471575000","2248100","3270","48096.7",""
"6472409000","2260300","3270","48102.6","0x23D39B7280004808"
"6473493000","2260300","3271","48110.9","0x3D0402A80004870"
"6474386000","2260300","3271","48117.2",""
"6475220000","2260300","3271","48123.1",""
"6476053000","2260300","3271","48129.4",""
"6476892000","2260300","3271","48136.1",""
"6477976000","2260300","3270","48144.0",""
"6478867000","2260300","3270","48150.7","0x23D39B7280004808"
"6479701000","2246100","3271","48156.6","0x3D39EF280004870"
"6480535000","2246100","3271","48162.9",""
"6481374000","2246100","3271","48168.8",""
"6482458000","2246100","3270","48177.5",""
"6483351000","2246100","3270","48184.2",""
"6484185000","2246100","3270","48190.2",""
"6485019000","2246100","3270","48196.9",""
"6485853000","2246100","3271","48202.8",""
"6486944000","2261300","3271","48210.7",""
"6487835000","2261300","3271","48217.4",""
"6488669000","2261300","3271","48223.3",""
"6489503000","2261300","3270","48229.6",""
"6490337000","2261300","3270","48236.3",""
"6491479000","2261300","3270","48244.6",""
"6492313000","2261300","3270","48250.5",""
"6493147000","2261300","3270","48256.8",""
"6493980000","2242500","3270","48262.7",""
"6494814000","2242500","3271","48269.1",""
"6495956000","2242500","3271","48277.7",""
"6496794000","2242500","3271","48284.0",""
"6497628000","2242500","3271","48290.0",""
"6498461000","2242500","3271","48296.3","0x3D3BD3AC0004870"
"6499296000","2242500","3270","48302.2","0x3D39EF680004870"
"6500380000","2242500","3271","48310.5",""
"6501272000","2279200","3271","48317.6",""
"6502106000","2279200","3271","48323.5",""
"6502940000","2279200","3271","48329.8",""
"6503774000","2279200","3271","48335.7",""
"6504916000","2279200","3271","48344.0",""
"6505749000","2279200","3271","48350.3",""
"6506588000","2279200","3271","48357.0",""
"6507422000","2279200","3271","48362.9",""
"6508256000","2242200","3271","48369.3",""
"6509340000","2242200","3272","48377.2",""
"6510233000","2242200","3272","48383.5",""
"6511067000","2242200","3272","48389.8",""
"6511901000","2242200","3272","48396.5",""
"6512736000","2242200","3272","48402.4",""
"6513820000","2242200","3272","48410.3",""
"6514711000","2242200","3271","48417.0",""
"6515545000","2230400","3271","48422.9",""
"6516380000","2230400","3272","48429.2",""
"6517218000","2230400","3271","48435.9",""
"6518361000","2230400","3271","48444.2",""
"6519194000","2230400","3271","48450.5","0x23D39B7280004808"
"6520028000","2230400","3271","48456.4","0x3D39F2680004870"
"6520862000","2230400","3271","48462.8",""
"6521696000","2230400","3271","48468.7",""
"6522842000","2277500","3271","48477.8",""
"6523676000","2277500","3271","48483.7",""
"6524510000","2277500","3271","48490.0",""
"6525344000","2277500","3271","48495.9",""
"6526178000","2277500","3271","48502.2","0x23D39B7280004808"
"6527326000","2277500","3272","48510.5","0x3D3AEFA80004870"
"6528160000","2277500","3271","48517.2",""
"6528994000","2277500","3271","48523.1",""
"6529828000","2241800","3271","48529.4",""
"6530662000","2241800","3270","48535.3",""
"6531744000","2241800","3270","48543.2",""
"6532636000","2241800","3270","48550.3",""
"6533469000","2241800","3270","48556.7",""
"6534303000","2241800","3270","48563.0",""
"6535138000","2241800","3271","48568.9",""
"6536280000","2241800","3271","48577.2",""
"6537119000","2246100","3270","48583.5",""
"6537952000","2246100","3270","48589.8",""
"6538786000","2246100","3270","48596.1",""
